id	surface	gloss	level
90914	의도	An intention, an aim	C
90918	의도적	Purposefully	C
90968	의류	Clothes, dresses; clothing	C
90977	의무	A duty, an obligation	C
90998	의문	A doubt, a suspicion ; a problem	C
91007	의미	A meaning, a sense	B
91023	의미하다	To mean, signify	B
91031	의복	Clothes, garments	C
91048	의사	A firm intention, resolve, a purpose	C
91049	의사	A doctor, a physician	A
91089	의식	Consciuosness, awareness	C
91090	의식	A ceremony	C
91128	의식하다	Be conscious of, be aware of	C
91135	의심	A doubt	C
91157	의심하다	To be suspicious, to doubt	B
91194	의외로	unexpectedly,surprisingly	C
91196	의욕	volition,will,desire	C
91202	의원	A member	C
91226	의자	A chair	A
91275	의존하다	To depend on, rely on	C
91280	의지	will,volition	C
91284	의지하다	To look to, depend on, rely on	C
91295	의하다	To be due to, owing to	B
91296	의학	Medical science	C
91322	이	this,this thing	C
91323	이	A tooth	A
91324	이	A person, a man/woman	A
91325	이	Two	A
91416	이같이	Like this, like so	C
91417	이거	This thing	A
91420	이것	This thing	A
91427	이것저것	This and that, one thing and another	B
91447	이곳	This place, here	A
91450	이곳저곳	Everywhere	B
91501	이기다	To win	B
91531	이끌다	To guide,lead	C
91546	이날	Today, this day	B
91548	이내	within,less than	C
91549	이내	soon,right away	C
91552	이념	An idea, a doctrine, ideology	C
91560	이놈	That rascal!	C
91577	이다음	Next	C
91582	이달	This month	C
91585	이대로	As it is	C
91587	이데올로기	Ideology	C
91598	이동	movement,migration,drift	B
91621	이동하다	To move,migrate,travel	C
91646	이따가	A little later	B
91647	이따금	From time to time	C
91651	이때	At this time, moment	A
91692	이래	Since, after that, hereafter	C
91694	이래서	This way, this direction, here	C
91702	이러다	do/say think this way	C
91704	이러하다	Be this way, be like follows	B
91709	이런	Such, like this	A
91715	이런저런	This and that, one and another	C
91716	이렇게	In this way	B
91717	이렇다	Like this	A
91721	이력서	Curriculum vitae, a resume (for a job)	C
91742	이론적	Theoretical	C
91744	이롭다	Be good for	C
91748	이루다	Accomplish, complete	B
91750	이루어지다	Get accomplished, achieved	B
91752	이룩하다	Erect, build (achieve)	C
91755	이뤄지다	To make something for a specific purpose	B
91772	이르다	To reach, arrive, get at	B
91774	이르다	to be early, premature	B
91775	이르다	to Inform, report, tell	C
91779	이름	Name	A
91802	이리	This way, this direction	B
91816	이리저리	This way and that, here and there	C
91824	이마	Forehead	B
91849	이모	A maternal aunt	B
91872	이미	Already	B
91887	이미지	Image	B
91897	이민	Emigration (moving abroad)	C
91910	이발소	barber's shop	B
91926	이번	this time; soon; recently	A
91939	이별	Parting, separation; divorce	C
91958	이분	Divide into two	A
91962	이불	Bedding, bed clothes	B
91972	이빨	A tooth	B
91973	이사	House-moving	B
91982	이사장	A director (in a company, an executive director), President, Chairman of the board	C
91986	이사하다	To move house	B
92012	이상	Indisposition, abnormal	B
92013	이상	An ideal, a goal; the sane goal, in accordance with a perfect vision	B
92014	이상	More than, above	B
92025	이상적	Abnormal	C
92033	이상하다	To be strange,queer	B
92049	이성	The opposite sex	C
92050	이성	Reason, reasoning	B
92109	이슬	Dew, dewdrops	C
92156	이십	Twenty	A
92172	이야기	Conversation, talk	A
92176	이야기하다	To talk	A
92182	이어	vulgarity,slang	C
92187	이어서	Subsequently, next, continuing	C
92189	이어지다	Get joined, be connected	C
92256	이외	Except, apart from	B
92259	이용	To use	B
92265	이용되다	To be used	B
92274	이용자	A user of sth	C
92278	이용하다	To use, make use of	B
92287	이웃	The neighborhood	B
92303	이웃집	The neighbor's house	B
92319	이월	February	A
92325	이유	Reason	B
92345	이윽고	After a while, shortly	C
92358	이익	Profit	B
92389	이자	Interest	C
92415	이전	Former days/times; the prior/previous one	B
92427	이제	Now	A
92437	이제야	These days	C
92460	이중	duplication,double	C
92573	이쪽	This side, our way	A
92636	이튿날	The second day after	B
92637	이틀	Two days	B
92647	이하	Less than, below	B
92660	이해	pluses and minuses	C
92661	이해	Understanding	B
92662	이해관계	Mutual understanding	C
92663	이해되다	To be understood	C
92670	이해하다	To understand	A
92688	이혼	Divorce	B
92693	이혼하다	To get divorced	B
92720	이후	After that	B
92723	익다	Get familiar with, experienced with	C
92725	익다	Ripe, be ripe	B
92762	익숙하다	To become accustomed to	B
92763	익숙해지다	To become accustomed to	B
92776	익히다	cook,boil	C
92777	익히다	Habituate oneself to, to make used to	C
92780	인	A person	C
92797	인간	A person, a human being	B
92829	인간관계	Human relations	C
92840	인간성	Human nature	C
92860	인간적	Personal	C
92874	인격	Personality, character	C
92887	인공	Art, human skill ; man-made	C
92954	인구	Population	B
92995	인근	The neighborhood	C
93000	인기	Popularity	B
93052	인도	pavement,sidewalk	C
93189	인류	The human race	C
93232	인물	A man, a person	C
93294	인분	How many people counter for at restaurants	B
93295	인사	People, men of society	A
93296	인사	(1) Greetings (2) human resources	A
93301	인사말	Words of greeting, a greeting	B
93317	인사하다	To greet, say hello	A
93324	인삼	Ginseng	B
93325	인삼차	Ginseng tea	B
93326	인상	Impression, imprint	B
93327	인상	pulling/drawing up	C
93328	인상	Look, personal appearance	B
93340	인상적	Impressive	C
93354	인생	Life	B
93377	인쇄	printing,typography	C
93476	인식하다	recognition,cognizance	C
93495	인연	Cause and occasion	C
93509	인원	The number of persons	B
93544	인재	A man of ability	C
93561	인정되다	To be recognized	C
93565	인정받다	To receive recognition	C
93571	인정하다	To acknowledge,authorize; to realize (become aware of sth)	C
93572	인제	Now	C
93598	인종	A human race	C
93663	인천	Incheon city	A
93664	인천공항	Incheon international airport	B
93667	인체	The human body	C
93691	인터넷	Internet	B
93693	인터뷰	Interview	B
93740	인하	reduction,lowering	C
93741	인하다	To be due to, caused by	C
93744	인형	A doll	B
93772	일	Work	A
93773	일	One day	A
93774	일	One	A
93818	일곱	Seven	A
93868	일기	The weather	B
93869	일기	A diary, journal	B
93892	일단	Temporarily	C
93901	일대	One great/large	C
93911	일등	First class, first class/grade	B
94002	일반	universal,common,usual	B
94060	일반인	Of the general public	C
94063	일반적	Universal, general	B
94098	일본	Japan	D
94109	일본어	Japanese	A
94119	일부	A part, a portion	B
94133	일부러	On purpose, intentionally	C
94163	일상	Everyday, usual, ordinary	B
94168	일상생활	Everyday (daily) life	B
94175	일상적	Daily, of the everyday things	C
94180	일생	one's lifetime	C
94192	일손	Work in hand	C
94206	일시적	Of a day	C
94211	일식	Japanese food	C
94233	일쑤	Habitual practice	C
94239	일어나다	To rise, get up	A
94242	일어서다	To rise to one's feet, stand up	C
94256	일요일	Sunday	A
94275	일월	January	A
94283	일으키다	Raise, get up; start, commence	B
94305	일일이	One by one, individually	C
94312	일자	A date, the number of days	C
94316	일자리	A job, position	C
94331	일정	To be fixed, settled, regular	B
94338	일정하다	To be regular, established, uniform ; changeless, constant, certain, definite ; invariable (mathematics)	C
94351	일종	A kind, a sort, a species	C
94373	일주일	One whole day	A
94395	일찍	Early	A
94399	일찍이	Early	C
94420	일체	All, everything, the entirety	C
94439	일치	Agreement, accord	C
94451	일치하다	Agree with, to be in accord with	C
94475	일하다	To work, labor	A
94477	일행	A party, a troupe; a row, a line	C
94496	일회용	For one time use	B
94497	일회용품	A product to be used only once	B
94500	일흔	Seventy	A
94517	읽다	To read	A
94526	읽히다	To get a person to read, to get a person to learn	B
94531	잃다	To lose, to miss, to be deprived	A
94532	잃어버리다	To lose	A
94554	임금	Wages, pay	B
94555	임금	A king, ruler,sovereign	C
94587	임무	A duty, an office, a task	C
94606	임시	Temporary, special	B
94650	임신	Pregnant	B
94664	임신부	An expectant mother	C
94674	임신하다	To be pregnant	C
94747	입	Mouth	A
94767	입구	Entrance	B
94770	입국	Entering a country	C
94786	입다	To wear	A
94790	입대	Enlistment, enrollment	C
94796	입력	entry, input	C
94798	입력하다	To input (data into the computer)	C
94806	입맛	Appetite, taste, palate	C
94848	입사	enter/join a company	C
94853	입사하다	To join/enter a company	C
94881	입술	The lips	B
94894	입시	An entrance examination	C
94933	입원	Hospitalization	B
94943	입원하다	To enter a hospital	B
94965	입장	A position, situation	C
95051	입학	Admission into school	B
95064	입학하다	To enter/be admitted into a school	B
95095	입히다	Clothe, dress	C
95105	잇다	Join, connect	C
95118	잇따르다	Follow one after another	C
95130	있다	To be	A
95131	있다	To be	A
95227	잊다	To forget	A
95228	잊어버리다	To forget	A
95234	잊혀지다	To become forgotten	C
95238	잎	A leaf	A
95288	자	A person	C
95289	자	A ruler (to measure with a ruler); gauge, rule, scale, square, T square	C
95290	자	A chinese character, a letter.thingie (e.g. 감) of an alphabet	C
95291	자	Well!!	B
95302	자가용	For personal/family use	B
95319	자격	Qualification; claim, credential, qualifications	B
95332	자격증	A qualification certificate	C
95396	자극	A stimulus	C
95402	자극하다	To stimulate	C
95431	자기	Oneself, number one, numerouno, self	B
95662	자꾸	Constantly, repeatedly	B
95667	자꾸만	Repeatedly (emphasized)	B
95673	자네	You	C
95676	자녀	one's children	C
95681	자다	To sleep	A
95693	자동	self-acting, self-moving, automatic	B
95811	자동차	Car	A
95887	자라나다	To grow up	B
95888	자라다	To grow up	B
95897	자랑	Pride	C
95904	자랑스럽다	To be proud	B
95911	자랑하다	To be proud	B
95927	자료	materials,data	B
95956	자르다	cut,chop	B
95960	자리	seat,spot	A
95962	자리	A spot at a table	C
95985	자매	Sisters	C
96085	자부심	Pride	C
96106	자살	Suicide	C
96119	자살하다	Commit suicide	C
96156	자세	Position, posture	C
96158	자세하다	Be detailed	C
96159	자세히	In detail	B
96192	자식	one's children	B
96201	자신	Self-confidence	B
96202	자신	one's own self, one`s own body	B
96203	자신감	Self-confidence	C
96244	자연	Nature	B
96309	자연스럽다	To be natural	B
96324	자연적	Natural	C
96341	자연현상	Natural phenomena	C
96343	자연환경	Natural surroundings	C
96344	자연히	Naturally	C
96371	자원	Resources	C
96387	자유	Freedom	B
96453	자유롭다	To be free	B
96509	자율	self-control, autonomy; self-discipline	C
96585	자장면	Black chinese noodles	A
96600	자전거	Bicycle	A
96611	자정	Midnight	C
96628	자존심	Self-confidence	C
96632	자주	frequently	A
96679	자체	one's own body	B
96688	자취	A trace,vestige	C
96734	자판	Keyboard	C
96735	자판기	a vending machine	B
96806	작가	writer,author	B
96833	작년	Last year	A
96836	작다	Small (in stature) 적다: of small volume	A
96877	작성	editing,composition ; filling out a form	C
96879	작성하다	To edit or compose, write up ; to fill out a form	C
96890	작아지다	Become smaller	B
96893	작업	Work	C
96923	작용	action, action, agency, function, influence	C
96929	작용하다	To apply , use	C
97150	작은딸	Younger daughter	C
97157	작은아들	Younger son	C
97158	작은아버지	An uncle younger than your father	C
97159	작은어머니	An aunt younger than your mother	C
97192	작품	A work of art	C
97202	잔	A cup, wine glass	A
97239	잔디	Lawn	C
97243	잔디밭	lawn,grass	C
97245	잔뜩	extremely,to the utmost	B
97339	잔치	banquet,feast	B
97359	잘	Well	A
97463	잘나다	To be handsome,excellent	C
97473	잘되다	To turn out well	B
97492	잘리다	Be snapped,broken,cut off	C
97496	잘못	wrong,mistake	B
97498	잘못되다	To turn out wrong	B
97503	잘못하다	To make a mistake	B
97507	잘살다	To be affluent, well-off	B
97509	잘생기다	To be handsome	B
97520	잘하다	To do well	A
97523	잠	Sleep	A
97535	잠그다	To lock	C
97539	잠기다	Sink in water	C
97540	잠깐	For a little while	A
97541	잠깐	For a little while	A
97563	잠들다	Fall asleep	B
97574	잠바	Jumper	C
97602	잠수함	Submarine	C
97603	잠시	For a little while	B
97604	잠시	For a little while	A
97620	잠옷	Pajamas	B
97632	잠자다	Fall asleep	A
97633	잠자리	Dragonfly	C
97634	잠자리	Bed	C
97682	잡다	seize,catch	A
97719	잡수다	eat,drink	C
97720	잡수시다	eat,drink	A
97752	잡아당기다	Pull	C
97759	잡아먹다	Slaughter and eat	C
97802	잡지	A magazine	A
97826	잡히다	To be caught, arrested, grabbed ; to extinguish a fire	B
97833	장	A chapter in a book	B
97834	장	One piece of sth flat	A
97838	장가가다	to get married	B
97844	장갑	A pair of gloves	B
97873	장관	A government cabinet minister	C
97891	장군	A general	B
97909	장기간	For a long period	C
97920	장기적	Long-term	C
97925	장난	A game,playing	C
97929	장난감	A toy	B
97955	장남	The eldest son	B
98006	장래	The future	B
98029	장례	A funeral	C
98031	장례식	A funeral	C
98056	장르	Genre	C
98060	장마	The rainy spell in the summer	B
98071	장면	A scene, situation	C
98078	장모	A man's mother in law	C
98079	장모님	A man's mother in law	C
98088	장미	A rose	A
98166	장비	equipment,fittings	C
98170	장사	trade,business	B
98173	장사꾼	A trader,merchant,dealer	C
98209	장소	Place	A
98221	장수	A tradesman,merchant	C
98241	장식	Decoration	C
98318	장애인	A handicapped person	C
98366	장인	A man's father in law, the wife`s father	C
98391	장점	A merit,strong point	B
98412	장차	In the future, someday	C
98454	장학금	Scholarship	B
98469	잦다	Be frequent, incessant	C
98618	재능	talent, ability	C
98619	재다	measure,guage	C
98669	재료	stuff,material	B
98701	재미	amusement,enjoyment	A
98706	재미없다	Boring	A
98709	재미있다	interesting,fun	A
98710	재밌다	interesting,fun	C
98786	재빨리	quickly,rapidly	C
98797	재산	property,fortune, assets, possessions	B
98815	재생	revival,restoration to life	C
98875	재수	luck,fortune	C
98938	재우다	Put to sleep	C
98975	재작년	The year before last	B
99000	재정	finances,economy	C
99051	재주	ability,talent	C
99063	재즈	Jazz	C
99102	재채기	a sneeze, sneezing	B
99151	재판	A trial	C
99196	재학	To be in school, be attending school	C
99242	재활용	Recycling	C
99243	재활용품	A recycled product	C
99295	쟤	That kid	B
99296	저	polite first person pronoun, me/I	A
99297	저	Uh, well,  ...	A
99308	저거	That thing over there	A
99309	저것	That thing over there	A
99316	저고리	A coat, korean jacket	C
99318	저곳	That place over there	A
99334	저기	“hey,look here,now”	C
